Designator,Mid X,Mid Y,Rotation,Layer
D1,174.5,-111.0,0.0,top
D2,174.55,-106.75,0.0,top
D3,174.5,-116.0,0.0,top
D4,182.75,-115.5,0.0,top
Q1,154.75,-115.25,270.0,top
Q2,162.75,-116.0,0.0,top
Q3,154.75,-108.25,270.0,top
Q4,162.91,-108.6775,180.0,top
R1,144.0375,-106.75,0.0,top
R2,144.0375,-108.25,0.0,top
R3,144.0375,-109.75,0.0,top
R4,144.0375,-111.75,0.0,top
R5,144.0375,-114.25,0.0,top
R6,144.0,-117.25,0.0,top
U1,182.5,-109.0,270.0,top
U2,193.75,-111.75,270.0,top
